alpha-3,country-code,Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop,ene_tj_pc,ene_tj_voy_pc,ene_tj_stop_pc,co2e_t_pc,co2e_t_voy_pc,co2e_t_stop_pc
ALA,248,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
ALA,248,Int. Arr. Inventory,23.0,5.0,185.2,98.2,2003.0,1992.4,2007.1,2008.6,85.0,445.3,180.6,623.8,6.0,443.6,1008.8,1920.6,0.0,428.0,997.4,1907.0,39.9,34.5,5.4,3028.6,2623.6,405.0,3086.8,2674.0,412.8,0.00042436134919809475,0.0004242878970229416,0.0004248312279274609,0.0004233335581489431,0.00042403833861985715,0.0004188243285154058
ALA,248,Int. Dep. Inventory,23.0,5.0,183.8,93.7,2003.0,1992.4,2006.6,2008.2,80.9,1993.3,179.2,595.4,6.0,198.6,70.3,111.8,0.0,370.6,748.0,1485.4,34.8,24.3,10.6,2639.6,1834.0,805.6,2690.2,1869.2,821.1,0.0003701196729848044,0.0002988462579031154,0.0008339279659316823,0.00036894257422971573,0.0002964145334884955,0.0008330829848449604
ALA,248,Domestic Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVA,428,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
LVA,428,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
LVA,428,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
LVA,428,Int. Arr. Inventory,5663.0,1746.0,44726.5,61127.3,2000.5,2003.6,2006.6,2008.8,425.4,777.8,645.3,870.6,39.0,77.6,130.9,144.3,22.0,64.5,83.9,97.6,8244.7,6118.6,2126.1,619854.3,460170.7,159683.6,631755.5,469006.0,162749.5,0.08768751919131659,0.07524776599201653,0.16726549512899527,0.0866409562314256,0.07437416792922391,0.16512463675803785
LVA,428,Int. Dep. Inventory,5629.0,1736.0,67665.8,102970.3,2000.4,2003.5,2008.7,2010.1,453.6,1169.0,985.2,1494.0,50.0,137.2,337.5,385.5,23.0,52.2,79.6,89.3,10580.7,9175.7,1405.0,800653.6,694439.8,106213.8,816026.2,707773.0,108253.2,0.11253233402156093,0.11284459294821465,0.11053479171075603,0.11191242542074674,0.11223742970829922,0.10983302761541647
LVA,428,Domestic Inventory,690.0,338.0,2443.7,3706.8,1995.2,1999.7,2005.1,2007.0,281.6,509.0,510.9,497.6,25.0,62.7,122.2,91.4,19.0,69.9,103.8,95.1,713.2,457.2,256.0,53640.1,34409.0,19231.1,54670.0,35069.7,19600.3,0.007585326171631108,0.005622737000547503,0.020140147101746293,0.007497617475703874,0.0055612929408738986,0.01988634323207487
KOR,410,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
